Результаты решения краевой задачи:
x		Численное решение	Аналитическое решение	Аппроксимация 1-го порядка	Аппроксимация 2-го порядка
--------------------------------------------------------------------------------------------------------
 0.370		     1.36941158		     1.35003569		     1.41769145		     1.71034688
 0.371		     1.37082927		     1.35135856		     1.41940187		     1.71041237
 0.372		     1.37224868		     1.35268296		     1.42111235		     1.71048700
 0.373		     1.37366979		     1.35400888		     1.42282292		     1.71057073
 0.374		     1.37509261		     1.35533632		     1.42453359		     1.71066351
 0.375		     1.37651714		     1.35666528		     1.42624435		     1.71076531
 0.376		     1.37794339		     1.35799578		     1.42795523		     1.71087608
 0.377		     1.37937134		     1.35932779		     1.42966622		     1.71099580
 0.378		     1.38080101		     1.36066134		     1.43137735		     1.71112441
 0.379		     1.38223239		     1.36199641		     1.43308861		     1.71126188
 0.380		     1.38366548		     1.36333300		     1.43480002		     1.71140818
 0.381		     1.38510028		     1.36467113		     1.43651158		     1.71156326
 0.382		     1.38653679		     1.36601078		     1.43822331		     1.71172709
 0.383		     1.38797501		     1.36735196		     1.43993521		     1.71189963
 0.384		     1.38941495		     1.36869467		     1.44164729		     1.71208085
 0.385		     1.39085659		     1.37003890		     1.44335956		     1.71227069
 0.386		     1.39229995		     1.37138467		     1.44507203		     1.71246914
 0.387		     1.39374503		     1.37273197		     1.44678471		     1.71267614
 0.388		     1.39519181		     1.37408080		     1.44849760		     1.71289167
 0.389		     1.39664031		     1.37543115		     1.45021071		     1.71311569
 0.390		     1.39809052		     1.37678304		     1.45192406		     1.71334816
 0.391		     1.39954244		     1.37813647		     1.45363765		     1.71358905
 0.392		     1.40099608		     1.37949142		     1.45535149		     1.71383831
 0.393		     1.40245143		     1.38084791		     1.45706558		     1.71409592
 0.394		     1.40390850		     1.38220593		     1.45877995		     1.71436184
 0.395		     1.40536728		     1.38356549		     1.46049458		     1.71463603
 0.396		     1.40682777		     1.38492658		     1.46220950		     1.71491845
 0.397		     1.40828998		     1.38628921		     1.46392471		     1.71520909
 0.398		     1.40975391		     1.38765337		     1.46564022		     1.71550788
 0.399		     1.41121955		     1.38901907		     1.46735603		     1.71581482
 0.400		     1.41268690		     1.39038631		     1.46907216		     1.71612985
 0.401		     1.41415597		     1.39175508		     1.47078862		     1.71645295
 0.402		     1.41562676		     1.39312540		     1.47250540		     1.71678408
 0.403		     1.41709927		     1.39449725		     1.47422252		     1.71712320
 0.404		     1.41857349		     1.39587064		     1.47593999		     1.71747029
 0.405		     1.42004943		     1.39724557		     1.47765782		     1.71782531
 0.406		     1.42152709		     1.39862204		     1.47937601		     1.71818823
 0.407		     1.42300646		     1.40000006		     1.48109457		     1.71855901
 0.408		     1.42448756		     1.40137962		     1.48281350		     1.71893762
 0.409		     1.42597037		     1.40276072		     1.48453283		     1.71932403
 0.410		     1.42745491		     1.40414336		     1.48625255		     1.71971821
 0.411		     1.42894116		     1.40552755		     1.48797267		     1.72012011
 0.412		     1.43042913		     1.40691328		     1.48969320		     1.72052972
 0.413		     1.43191882		     1.40830056		     1.49141414		     1.72094700
